epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
48,0.9975000023841858,1.0,1.0,0.04404154419898987,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5097097158432007,0.8277778029441833,0.8277778029441833,149.0,149.0
49,0.9975000023841858,1.0,1.0,0.04295703396201134,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.47545552253723145,0.8388888835906982,0.8388888835906982,151.0,151.0
50,0.9975000023841858,1.0,1.0,0.04193422943353653,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.529232382774353,0.8222222328186035,0.8222222328186035,148.0,148.0
51,0.9975000023841858,1.0,1.0,0.04094535484910011,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.5178528428077698,0.8222222328186035,0.8222222328186035,148.0,148.0
52,0.9975000023841858,1.0,1.0,0.040006257593631744,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4917581379413605,0.8388888835906982,0.8388888835906982,151.0,151.0
53,0.9975000023841858,1.0,1.0,0.03911035135388374,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5205292701721191,0.8277778029441833,0.8277778029441833,149.0,149.0
54,0.9975000023841858,1.0,1.0,0.03826168179512024,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4933561086654663,0.8388888835906982,0.8388888835906982,151.0,151.0
55,0.9975000023841858,1.0,1.0,0.03743252158164978,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5222183465957642,0.8277778029441833,0.8277778029441833,149.0,149.0
56,0.9975000023841858,1.0,1.0,0.03664785996079445,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5248941779136658,0.8277778029441833,0.8277778029441833,149.0,149.0
57,0.9975000023841858,1.0,1.0,0.035901185125112534,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5246577858924866,0.8277778029441833,0.8277778029441833,149.0,149.0
58,0.9975000023841858,1.0,1.0,0.03519652038812637,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.516884446144104,0.8388888835906982,0.8388888835906982,151.0,151.0
59,0.9975000023841858,1.0,1.0,0.03448624908924103,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5345725417137146,0.8277778029441833,0.8277778029441833,149.0,149.0
60,0.9975000023841858,1.0,1.0,0.03383738920092583,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.5114587545394897,0.8388888835906982,0.8388888835906982,151.0,151.0
61,0.9975000023841858,1.0,1.0,0.033204201608896255,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.5494436025619507,0.8222222328186035,0.8222222328186035,148.0,148.0
62,0.9975000023841858,1.0,1.0,0.03259613364934921,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.5451316237449646,0.8277778029441833,0.8277778029441833,149.0,149.0
63,0.9975000023841858,1.0,1.0,0.03201879933476448,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.553235650062561,0.8222222328186035,0.8222222328186035,148.0,148.0
